seller_id,seller_name,seller_tier,seller_region,seller_category,rating_score,total_order_items,total_quantity_sold,total_revenue,avg_order_item_value,total_shipments,delivered_shipments,on_time_shipments,sla_breached_shipments,sla_breach_pct,avg_transit_days,avg_delay_days,total_shipping_cost,avg_shipping_cost
1134,SuperExports8904,Mid,East India,"Grocery,Fashion",4.47,661,896,66708287.44,100920.25,237.83809523809526,202.25,184.35238095238088,19.597619047619048,8.24,5.48,-0.01,43553.97,65.89
1135,TechCommerce2670,Long Tail,South India,"Fashion,Sports",4.72,760,1019,39371216.14,51804.23,288.71904761904767,239.8428571428571,219.60714285714278,20.235714285714288,7.01,5.34,-0.02,51941.04,68.34
1136,FutureTraders3943,Premium,North India,"Sports,Fashion,Electronics,Beauty",4.47,725,1037,15380326.11,21214.24,279.6261904761906,240.0071428571428,222.9642857142857,17.185714285714283,6.15,5.18,-0.04,46039.63,63.59
1137,NextKart2946,Long Tail,South India,"Sports,Home,Beauty,Electronics,Fashion",3.73,1282,1775,9086241.73,7087.55,508.05476190476213,430.2904761904765,387.9119047619051,43.71190476190476,8.6,5.37,0.02,90150.73,70.38
1138,QuickEnterprise2468,Long Tail,West India,"Home,Grocery,Fashion,Sports",4.4,188,235,4226038.64,22478.93,66.20238095238095,57.01904761904761,50.542857142857144,6.476190476190475,9.78,5.76,0.03,13986.05,74.39
1139,UrbanStore2999,Long Tail,West India,"Beauty,Home,Sports,Fashion,Electronics,Grocery",4.1,1128,1574,41349897.95,36657.71,433.4880952380955,368.3690476190478,345.1690476190478,24.23333333333333,5.59,5.75,-0.02,82700.25,73.45
1140,UrbanEnterprise3967,Long Tail,West India,"Grocery,Fashion,Electronics,Home,Sports,Beauty",3.69,1453,1976,24443623.79,16822.87,542.3309523809527,453.119047619048,421.7047619047622,33.747619047619054,6.22,5.55,-0.02,100827.61,69.68
1141,ModernStore9806,Long Tail,South India,"Sports,Beauty,Home,Grocery,Electronics,Fashion",3.74,576,769,866218.08,1503.85,216.54285714285706,178.9166666666666,164.33095238095234,15.085714285714285,6.97,6.23,-0.01,50144.63,87.21
1142,UrbanHub3948,Mid,North India,"Electronics,Beauty,Grocery,Sports,Home,Fashion",3.81,1058,1482,100485517.75,94976.86,405.4761904761907,342.83809523809543,307.2595238095238,36.81190476190476,9.08,5.51,0.04,73897.9,69.91
1143,ApexRetail3641,Long Tail,North India,"Home,Electronics,Grocery,Beauty",4.33,60,81,1007916.09,16798.6,20.81190476190476,16.435714285714283,15.102380952380951,1.3333333333333333,6.41,5.98,-0.04,4586.5,76.44
1144,NationalMart6956,Long Tail,Central India,"Electronics,Sports,Grocery",4.81,1686,2342,27489799.15,16304.74,639.8404761904764,533.4428571428575,485.9000000000003,49.99285714285715,7.81,6.31,0.01,151894.79,90.15
1145,MegaBazaar5807,Mid,Central India,"Sports,Electronics,Fashion,Beauty",4.02,2808,3861,155388229.2,55337.69,1047.0309523809522,894.6190476190474,827.092857142857,69.20952380952382,6.61,6.09,-0.05,247173.5,88.21
1146,ModernBazaar6769,Long Tail,Central India,"Grocery,Beauty",4.31,51,68,5370692.11,105307.69,20.05,16.633333333333333,15.599999999999998,1.0333333333333332,5.15,4.93,-0.18,4023.46,78.89
1147,GlobalHub5910,Long Tail,South India,"Fashion,Electronics,Grocery,Beauty,Home",4.35,247,342,2986872.44,12092.6,90.22619047619047,74.66428571428571,67.73809523809524,6.926190476190476,7.68,6.27,0.08,19038.3,77.39
1148,VertexSupply2218,Long Tail,Central India,"Grocery,Fashion,Home,Sports,Electronics",4.09,186,264,3015579.68,16212.79,70.83095238095238,58.93809523809524,55.27142857142857,3.666666666666667,5.18,5.38,-0.11,12184.95,65.51
1149,SuperStore5164,Long Tail,West India,"Beauty,Fashion,Sports",3.72,135,184,2220005.7,16444.49,48.883333333333326,38.516666666666666,35.766666666666666,2.7499999999999996,5.63,5.54,-0.06,9344.42,69.22
1150,PrimeImports5413,Long Tail,South India,"Grocery,Fashion",4.15,613,899,11821911.6,19285.34,238.80714285714285,201.2285714285714,185.11904761904756,16.252380952380953,6.81,4.97,0.02,36200.4,59.15
1151,ValueWholesale3514,Long Tail,East India,"Grocery,Sports,Fashion",3.62,641,879,7511502.0,11718.41,232.50476190476186,190.05476190476185,175.37619047619043,15.261904761904761,6.56,5.48,0.04,41663.93,65.1
1152,FastStore9707,Long Tail,North India,"Beauty,Electronics,Fashion,Grocery",4.63,109,155,2059318.77,18892.83,34.60476190476191,29.761904761904766,27.6452380952381,2.783333333333333,8.04,7.0,-0.06,10131.89,92.95
1153,FutureDistribution6464,Long Tail,East India,"Beauty,Electronics,Home,Sports,Grocery",4.74,1152,1605,20551963.81,17840.25,443.9000000000003,361.04761904761926,330.954761904762,30.842857142857145,6.95,6.16,0.01,100201.33,86.98
1154,UrbanSupply4640,Long Tail,West India,"Home,Electronics",4.22,1207,1695,58750002.55,48674.4,452.7476190476195,381.4928571428574,354.2285714285715,27.264285714285712,6.02,6.25,-0.07,101749.91,84.3
1155,NationalExports6022,Long Tail,Central India,Fashion,4.74,624,853,3805527.44,6098.6,247.80714285714282,210.2190476190476,194.51666666666665,16.902380952380952,6.82,5.02,-0.01,38980.13,62.57
1156,ApexWholesale5620,Long Tail,Central India,"Electronics,Grocery,Home,Beauty",3.92,159,201,767426.04,4826.58,62.95714285714285,52.364285714285714,47.67857142857143,4.685714285714285,7.44,5.27,0.1,11504.66,72.36
1157,EliteCommerce9711,Mid,Central India,"Electronics,Sports,Fashion,Beauty,Home",3.69,287,410,2765056.41,9634.34,106.78809523809525,85.53809523809522,78.70238095238093,6.835714285714285,6.4,5.97,-0.0,21786.39,75.91
1158,TechImports9414,Long Tail,South India,"Beauty,Grocery,Fashion,Sports",4.96,691,995,8855080.64,12814.88,257.56666666666666,212.6095238095238,196.52142857142854,17.421428571428567,6.76,6.2,-0.03,57025.54,82.53
1159,ApexExports5380,Long Tail,North India,"Fashion,Beauty",4.58,709,988,4656079.79,6567.11,266.1904761904762,227.52619047619044,207.80714285714276,21.219047619047615,7.97,5.31,0.01,45761.56,64.63
1160,SuperCommerce8678,Premium,Central India,"Home,Fashion,Beauty,Sports,Grocery,Electronics",4.11,133,174,549164.48,4129.06,46.59285714285714,38.49285714285715,36.35,2.642857142857143,5.67,6.43,-0.05,10369.04,77.96
1161,DigitalImports2424,Long Tail,East India,"Beauty,Grocery,Fashion",4.37,72,114,485980.66,6749.73,28.719047619047622,24.052380952380958,20.052380952380954,3.9999999999999996,13.93,4.36,0.05,4333.53,60.19
1162,NextStore3705,Mid,Central India,"Electronics,Sports,Grocery",4.51,72,98,3431892.24,47665.17,24.552380952380958,20.46666666666667,19.883333333333333,0.5833333333333333,2.38,6.12,-0.07,5239.92,72.78
1163,DigitalBazaar9074,Mid,North India,Sports,4.71,676,918,120204272.69,177816.97,249.85952380952378,214.71666666666664,191.9238095238095,22.79285714285714,9.12,5.34,0.04,43425.48,64.24
1164,TechMarketplace4115,Long Tail,North India,"Grocery,Fashion,Beauty,Sports,Electronics,Home",3.53,1122,1511,3919321.34,3493.16,439.5095238095241,368.3880952380954,338.54285714285726,31.67857142857143,7.21,5.49,-0.0,80257.11,71.53
1165,NationalImports1693,Mid,Central India,"Sports,Grocery,Home,Electronics",3.63,102,141,948111.11,9295.21,40.09285714285714,34.109523809523814,32.40952380952381,1.7,4.24,5.28,-0.09,7221.46,70.8
1166,NextHub2230,Long Tail,East India,"Sports,Grocery",3.92,35,43,36775.39,1050.73,11.728571428571428,8.645238095238094,8.228571428571428,0.41666666666666663,3.55,6.48,0.0,2633.08,75.23
1167,MegaSupply9118,Long Tail,West India,"Grocery,Home",4.16,655,933,3558324.79,5432.56,235.68809523809517,195.08333333333326,178.4238095238095,17.109523809523807,7.26,5.2,-0.01,39499.91,60.31
1168,ReliableWholesale2931,Long Tail,East India,"Electronics,Home,Fashion",4.07,162,230,7901868.97,48776.97,60.292857142857144,49.67619047619047,44.54047619047619,5.385714285714285,8.93,5.59,0.04,10318.52,63.69
1169,ApexSupply4562,Premium,East India,"Home,Sports,Fashion,Electronics",4.4,678,914,17627871.76,25999.81,253.17857142857144,218.71904761904761,200.09285714285713,20.042857142857144,7.92,5.7,-0.03,48852.47,72.05
1170,TechMarketplace8542,Mid,East India,"Electronics,Beauty,Grocery,Sports,Fashion",4.07,594,855,1415549.31,2383.08,236.69285714285718,198.947619047619,185.29523809523806,15.652380952380952,6.61,4.92,-0.01,36624.24,61.66
1171,EliteSupply6808,Long Tail,North India,"Electronics,Sports,Home",4.16,1196,1701,44104561.22,36876.72,447.7809523809527,380.561904761905,342.2738095238097,38.62142857142857,8.63,6.61,0.07,117027.67,98.01
1172,NationalDistribution3518,Long Tail,West India,"Beauty,Fashion,Electronics,Home",4.73,295,415,13511714.76,45802.42,113.88333333333331,98.57142857142856,91.33809523809524,7.566666666666666,6.64,5.52,-0.05,22785.67,77.24
1173,ExpressSupply7132,Long Tail,East India,"Electronics,Fashion,Home,Sports",4.38,108,152,599106.15,5547.28,39.67857142857143,35.445238095238096,34.11190476190476,1.3333333333333333,3.36,6.36,-0.11,9206.48,85.25
1174,SuperImports8198,Mid,South India,"Fashion,Grocery,Home,Electronics",4.7,601,834,15113211.12,25146.77,216.3,186.92857142857142,170.24999999999994,16.678571428571427,7.71,6.25,0.03,50912.47,84.71
1175,FutureDistribution4251,Long Tail,North India,"Sports,Beauty,Electronics",4.74,1304,1774,5997061.04,4598.97,503.1619047619051,416.4000000000003,379.08809523809543,39.31190476190477,7.81,6.27,0.01,116881.79,89.77
1176,ValueExports6426,Long Tail,North India,"Electronics,Fashion,Beauty",4.68,1163,1652,14608745.52,12561.26,439.00476190476206,372.6285714285716,339.86666666666684,34.12857142857142,7.77,6.99,0.01,129011.23,111.22
1177,ReliableTraders3087,Long Tail,East India,"Fashion,Beauty,Home,Electronics,Sports,Grocery",4.12,124,164,383533.39,3093.01,41.95238095238096,37.66904761904762,33.55238095238096,4.116666666666666,9.81,5.74,0.06,7867.44,63.45
1178,UrbanEnterprise1346,Mid,South India,"Grocery,Beauty,Fashion,Electronics",4.31,640,880,2751413.4,4299.08,243.13809523809516,201.7238095238095,189.77857142857135,12.454761904761904,5.12,6.32,-0.08,57423.36,89.72
1179,MegaImports6605,Long Tail,West India,"Grocery,Electronics,Fashion",3.83,34,41,516754.79,15198.67,11.904761904761903,8.61904761904762,8.61904761904762,0.0,0.0,6.12,-0.08,2651.84,78.0
1180,PrimeEnterprise8027,Long Tail,South India,"Electronics,Beauty,Grocery,Fashion,Home,Sports",4.36,216,307,2758390.94,12770.33,77.37857142857142,65.60952380952381,61.7095238095238,3.9,5.04,5.31,-0.05,14000.21,64.82
1181,EliteRetail5606,Long Tail,North India,"Sports,Grocery",3.59,1239,1730,180389502.34,145592.82,452.8761904761908,387.17857142857156,349.08571428571446,39.34285714285715,8.69,6.23,-0.01,104830.43,84.75
1182,GlobalTraders2688,Mid,Central India,"Sports,Fashion,Beauty",4.65,659,901,3596560.09,5457.6,233.54523809523803,188.77857142857138,172.86904761904756,17.242857142857144,7.38,5.24,0.05,39724.08,60.28
1183,SmartRetail2973,Long Tail,South India,"Fashion,Grocery",3.84,658,872,28426261.89,43201.01,250.20476190476194,207.9904761904762,192.95476190476188,16.869047619047617,6.74,6.38,-0.02,57193.46,86.92
1184,GlobalDistribution3395,Long Tail,West India,Home,3.62,144,189,5965489.0,41427.01,54.22619047619048,45.359523809523814,40.983333333333334,4.376190476190476,8.07,5.97,-0.05,13342.14,92.65
1185,NationalMart4791,Mid,South India,"Fashion,Electronics,Grocery,Sports,Home",3.75,99,145,762871.18,7705.77,37.464285714285715,31.245238095238093,29.51190476190476,1.7333333333333332,4.63,5.7,0.01,6604.25,66.71
1186,MegaMart2803,Long Tail,East India,"Beauty,Electronics,Sports,Home",3.8,556,775,7870504.11,14155.58,210.46428571428567,170.6333333333333,157.5071428571428,13.876190476190477,6.59,6.32,-0.05,49870.78,89.7
1187,ModernDistribution1779,Long Tail,South India,"Home,Beauty,Fashion",3.58,1295,1798,29156506.72,22514.68,480.91666666666697,400.30000000000024,368.0119047619049,34.32142857142858,7.14,5.85,0.01,97123.35,75.23
1188,ModernRetail5674,Premium,West India,Electronics,4.27,611,846,4647376.98,7606.18,218.53571428571425,187.40714285714282,174.3380952380952,13.069047619047618,5.98,5.18,-0.04,35231.81,57.76
1189,FutureCommerce5986,Mid,North India,"Electronics,Beauty,Fashion,Grocery,Home",4.07,1303,1777,55507256.88,42599.58,501.0261904761909,420.1595238095241,384.80238095238116,36.857142857142854,7.36,5.94,0.01,101628.12,78.06
1190,ApexBazaar7088,Long Tail,South India,"Electronics,Grocery,Fashion,Beauty,Home,Sports",3.72,3469,4844,231190564.61,66644.73,1313.1095238095231,1101.840476190476,1009.8000000000001,93.62380952380951,7.13,5.69,-0.01,247788.45,71.66
1191,PrimeDistribution2742,Premium,South India,"Fashion,Grocery,Beauty",3.59,1228,1732,57421787.87,46760.41,459.2380952380956,393.7523809523812,359.0952380952383,35.157142857142865,7.66,5.71,0.01,91503.27,74.51
1192,SuperDistribution2616,Long Tail,North India,"Grocery,Electronics,Sports,Home,Beauty,Fashion",4.36,619,858,15409085.85,24893.52,229.1142857142857,198.3047619047619,185.95238095238093,12.519047619047619,5.46,6.42,-0.03,53405.92,86.28
1193,MegaHub4140,Mid,West India,"Home,Sports,Beauty,Electronics,Grocery",4.82,115,150,609809.81,5302.69,44.61190476190475,38.58571428571428,36.69285714285714,2.142857142857143,4.8,5.32,-0.08,7144.1,62.12
1194,ValueStore8910,Long Tail,West India,"Home,Grocery,Sports,Fashion,Beauty,Electronics",4.94,1226,1693,14461869.43,11795.98,458.914285714286,391.6904761904765,358.8309523809526,34.10952380952381,7.43,6.64,-0.03,117296.09,95.67
1195,DigitalKart1996,Premium,South India,"Electronics,Fashion,Home,Beauty,Sports",3.65,653,920,142752935.97,218610.93,243.3428571428571,203.39999999999995,185.55476190476185,17.845238095238095,7.33,5.55,-0.01,46288.55,71.21
1196,SuperEnterprise9344,Long Tail,West India,"Beauty,Grocery,Electronics,Sports",3.78,1166,1596,13975286.35,11985.67,431.98333333333363,363.42619047619064,330.20476190476194,36.121428571428574,8.36,5.45,0.01,75951.46,65.19
1197,EliteKart3621,Long Tail,Central India,"Beauty,Grocery,Home,Electronics",4.47,189,270,2089935.72,11057.86,72.78809523809522,61.819047619047616,55.759523809523806,6.559523809523809,9.01,5.55,-0.01,13166.9,69.67
1198,DigitalWholesale4609,Long Tail,East India,"Sports,Electronics,Beauty,Home,Fashion",4.92,356,505,4689058.69,13171.51,133.8642857142857,116.67142857142858,105.31190476190476,11.35952380952381,8.49,5.91,0.02,28297.99,79.49
1199,NextKart9741,Long Tail,South India,"Grocery,Electronics,Fashion",3.94,866,1233,16058274.02,18543.04,315.0880952380954,262.4047619047619,239.82857142857142,23.80952380952381,7.56,7.12,0.0,88801.87,102.54
1200,SmartDistribution5550,Mid,South India,Sports,3.75,1568,2146,11341012.97,7232.79,576.8809523809525,498.02142857142877,453.6952380952383,44.90952380952381,7.78,6.17,0.01,132541.39,84.64
1201,NextWholesale4440,Long Tail,Central India,Sports,3.68,673,942,9460734.67,14057.56,240.39285714285708,199.84999999999997,183.147619047619,18.761904761904763,7.8,5.06,-0.03,37320.26,55.45
1202,FutureImports7047,Premium,East India,Sports,3.87,657,922,8111907.3,12346.89,240.95714285714277,203.06666666666663,189.14761904761897,15.419047619047618,6.4,6.18,-0.06,52593.86,80.17
1203,MegaImports1170,Premium,East India,"Grocery,Home,Fashion,Beauty,Sports,Electronics",4.98,1122,1541,23081288.74,20571.56,423.72380952380985,360.2023809523811,332.0309523809525,29.338095238095235,6.92,5.62,-0.03,78918.21,70.34
1204,FastWholesale4377,Mid,West India,"Home,Fashion,Sports,Electronics,Beauty,Grocery",4.92,642,875,169260801.75,263646.11,242.52142857142852,203.9928571428571,189.04761904761898,15.278571428571428,6.3,5.34,-0.03,42636.5,66.41
1205,SmartTraders4796,Long Tail,West India,"Home,Fashion,Beauty",4.07,162,233,5577316.58,34427.88,62.46190476190475,54.41666666666667,49.550000000000004,4.866666666666666,7.79,6.16,-0.02,14193.88,87.62
1206,ExpressHub8526,Long Tail,South India,"Beauty,Electronics",3.62,1214,1685,9573025.01,7885.52,467.0404761904765,383.8071428571431,347.96666666666687,37.50714285714285,8.03,5.0,0.02,72021.46,59.33
1207,ExpressExports3955,Long Tail,East India,"Fashion,Grocery",4.51,764,1029,14571747.2,19072.97,283.3690476190477,233.77619047619044,211.50952380952376,23.016666666666666,8.12,7.34,0.02,80138.24,105.03
1208,VertexRetail2137,Long Tail,South India,"Fashion,Sports,Beauty",4.12,1705,2416,94319795.97,55319.53,638.0500000000002,530.9047619047623,493.9357142857144,38.33571428571429,6.01,5.8,-0.04,128333.87,75.4
1209,NationalHub1193,Mid,Central India,"Fashion,Beauty,Grocery,Electronics",4.12,1762,2459,75186222.23,42670.95,667.2214285714289,563.8190476190481,519.2809523809527,46.73809523809524,7.0,5.58,-0.02,125163.01,71.07
1210,MegaHub5068,Long Tail,North India,"Beauty,Electronics,Grocery,Sports",4.0,714,997,32408383.25,45389.89,263.7833333333333,224.48333333333332,208.3642857142857,16.702380952380953,6.33,5.9,-0.03,55537.26,77.78
1211,TechEnterprise1153,Long Tail,North India,"Sports,Grocery",3.65,1194,1709,33326608.01,27911.73,449.19047619047643,380.7904761904764,351.99285714285725,28.797619047619044,6.41,6.27,-0.02,107078.73,89.83
1212,EliteMart6435,Long Tail,West India,"Home,Electronics,Fashion,Grocery,Beauty,Sports",4.4,702,946,11135725.71,15862.86,256.82142857142856,212.5023809523809,197.87619047619043,14.992857142857142,5.84,5.27,0.04,41943.19,59.75
1213,FastImports9906,Mid,North India,"Electronics,Grocery",3.97,560,753,26940352.38,48107.77,215.69285714285715,177.9,164.73809523809524,14.328571428571431,6.64,6.4,-0.03,51412.7,91.81
1214,ReliableMart2680,Long Tail,Central India,Electronics,3.86,1307,1856,27672469.22,21172.51,465.5500000000003,393.9047619047621,366.87380952380965,29.864285714285714,6.41,6.36,-0.02,118366.44,90.63
1215,NextSupply7314,Long Tail,South India,"Fashion,Electronics,Sports,Grocery",3.77,277,370,9197107.93,33202.56,102.50714285714287,84.18095238095239,75.9357142857143,8.578571428571427,8.37,5.83,0.06,19932.58,71.96
1216,EliteStore4678,Mid,North India,"Home,Fashion,Beauty,Sports,Electronics,Grocery",4.52,652,950,2986661.44,4580.77,226.4833333333333,187.65476190476184,175.3333333333333,12.57142857142857,5.55,6.65,-0.0,58782.03,90.16
1217,UrbanCommerce2389,Premium,North India,"Electronics,Grocery,Home",4.21,40,58,52321.14,1308.03,17.53571428571429,15.885714285714284,15.685714285714285,0.2,1.14,4.24,-0.06,2135.32,53.38
1218,NationalCommerce3971,Long Tail,West India,"Fashion,Beauty",3.61,612,852,4953319.54,8093.66,232.7309523809524,199.72619047619048,181.86428571428567,18.061904761904763,7.76,6.31,0.03,55931.45,91.54
1219,ExpressImports7047,Long Tail,East India,"Sports,Home,Grocery,Fashion,Electronics,Beauty",4.02,167,222,4626142.55,27701.45,61.07857142857142,53.46190476190476,49.11904761904761,4.8428571428571425,7.93,5.78,-0.01,11282.42,67.56
1220,SmartSupply8318,Mid,West India,"Electronics,Sports,Fashion,Home,Grocery,Beauty",4.99,685,930,2916341.99,4257.43,262.7357142857143,217.10476190476192,200.09761904761905,17.84047619047619,6.79,5.27,0.02,41993.4,61.3
1221,ApexSupply5562,Long Tail,South India,Electronics,4.81,595,809,24003790.0,40342.5,227.44285714285706,190.70476190476185,176.3928571428571,14.31190476190476,6.29,5.51,-0.03,41506.66,69.76
1222,FutureCommerce9097,Mid,West India,"Fashion,Sports,Beauty",3.84,1166,1608,1099461.86,942.93,439.5809523809525,361.50238095238115,332.7809523809525,29.304761904761904,6.67,5.79,-0.04,88610.73,76.06
1223,ValueBazaar9144,Long Tail,Central India,"Beauty,Grocery,Home,Electronics,Sports,Fashion",4.11,581,781,1768829.19,3044.46,219.445238095238,179.10952380952375,164.89285714285708,14.383333333333331,6.55,5.13,-0.01,35741.98,61.52
1224,PrimeMarketplace7911,Long Tail,Central India,"Grocery,Sports,Fashion,Beauty",3.77,32,41,62294.85,1946.71,13.1,9.599999999999998,8.349999999999998,1.25,9.54,6.48,0.08,3083.99,96.37
1225,GlobalWholesale1281,Long Tail,East India,"Sports,Fashion,Electronics,Beauty,Grocery,Home",4.0,128,177,12634221.81,98704.86,46.62142857142857,38.67142857142857,36.1047619047619,2.566666666666667,5.51,5.71,0.17,9539.6,74.53
1226,FutureWholesale3283,Long Tail,East India,"Fashion,Electronics,Grocery,Sports",4.13,598,812,1897942.21,3173.82,233.7238095238095,203.3714285714285,184.1785714285714,19.976190476190474,8.55,5.18,-0.03,37413.39,62.67
1227,NextRetail4679,Mid,North India,"Grocery,Beauty",4.75,591,810,11737958.58,19861.18,219.14999999999992,181.14285714285708,168.8071428571428,12.335714285714287,5.63,5.2,0.02,37822.34,64.11
1228,QuickExports1431,Mid,West India,"Electronics,Fashion",4.8,29,40,3439970.43,118619.67,10.176190476190476,8.309523809523808,7.60952380952381,0.9,8.84,5.52,0.04,1787.28,61.63
1229,UrbanImports2208,Long Tail,West India,Sports,4.54,622,880,89723582.74,144250.13,228.5119047619048,179.36190476190473,159.61666666666662,21.245238095238093,9.3,6.02,0.05,45320.42,72.86
1230,PrimeRetail2262,Long Tail,North India,"Fashion,Electronics,Sports,Beauty,Grocery",4.12,133,194,691178.26,5196.83,46.77619047619048,39.00714285714286,37.91428571428571,1.926190476190476,4.12,5.89,-0.13,10996.52,82.68
1231,SmartExports9641,Long Tail,East India,"Fashion,Sports,Beauty,Home",4.1,72,98,4696172.7,65224.62,25.219047619047622,21.092857142857138,20.176190476190474,0.9166666666666666,3.63,5.8,-0.05,4812.33,66.84
1233,QuickWholesale7940,Mid,West India,"Electronics,Grocery,Fashion,Home,Sports,Beauty",4.51,628,874,2101580.85,3346.47,239.01428571428568,207.2642857142857,191.31904761904764,16.77857142857143,7.02,5.15,-0.03,39412.96,62.76
1234,EliteMart2506,Premium,Central India,"Home,Grocery,Sports,Beauty,Electronics,Fashion",3.7,103,139,298158.27,2894.74,38.92857142857143,31.085714285714285,29.10952380952381,1.976190476190476,5.08,4.57,0.0,5771.21,56.03
1235,QuickMarketplace1917,Long Tail,South India,"Sports,Fashion",4.92,725,969,10592030.45,14609.7,267.51904761904757,228.46428571428564,211.33571428571423,19.295238095238094,7.21,5.56,-0.01,50755.83,70.2
1236,VertexWholesale2264,Mid,West India,"Sports,Grocery",4.86,1235,1677,35481456.08,28729.92,461.22857142857174,390.559523809524,363.22380952380973,27.735714285714288,6.01,6.43,-0.01,112324.78,91.1
1237,EliteKart7086,Long Tail,West India,"Sports,Beauty,Grocery",3.81,1191,1635,5424754.97,4554.79,443.6380952380955,371.9833333333335,335.6476190476191,37.83571428571429,8.53,5.59,-0.0,85504.02,71.79
1238,FutureMarketplace6496,Long Tail,North India,"Electronics,Sports,Grocery",4.5,600,832,70576378.77,117627.3,218.72619047619045,183.11428571428567,163.3095238095238,20.804761904761904,9.51,5.58,0.04,41355.81,68.93
1239,PrimeRetail1179,Long Tail,East India,"Fashion,Grocery,Electronics",4.13,2226,3154,44234640.93,19871.81,841.8690476190476,704.5428571428574,647.8071428571432,57.85238095238095,6.87,6.03,-0.01,182954.2,82.34
1240,ApexMarketplace1735,Mid,Central India,"Fashion,Electronics,Sports,Beauty,Grocery",4.39,676,965,13972208.5,20668.95,267.72380952380945,231.90952380952376,214.73809523809518,19.57142857142857,7.31,6.45,-0.01,68727.56,101.82
1241,DigitalKart6843,Long Tail,East India,"Electronics,Sports,Home,Grocery",3.74,36,51,215322.66,5981.19,18.266666666666666,16.233333333333334,12.033333333333333,4.2,22.99,7.03,0.25,5840.91,162.25
1242,SmartExports2595,Long Tail,East India,"Fashion,Home,Beauty,Grocery,Sports",4.33,1600,2198,113852909.33,71158.07,597.5214285714288,500.3595238095241,454.76904761904785,46.790476190476184,7.83,6.34,-0.01,139946.29,87.63
1243,ApexWholesale1612,Long Tail,East India,"Grocery,Electronics,Fashion,Sports,Beauty,Home",3.82,1814,2554,43808417.42,24150.17,665.2309523809527,568.7380952380955,529.7571428571433,38.980952380952374,5.86,5.31,-0.05,118699.23,65.58
1244,PrimeDistribution2528,Long Tail,South India,"Sports,Beauty",3.54,226,305,2384976.45,10552.99,87.07142857142856,76.47857142857143,71.44523809523811,5.533333333333333,6.35,5.19,-0.1,15557.84,68.84
1245,SmartCommerce5765,Long Tail,East India,"Sports,Fashion,Grocery,Home,Beauty,Electronics",4.67,591,788,55063864.41,93170.67,235.30714285714285,200.43809523809523,179.87619047619046,20.561904761904763,8.74,5.86,0.06,44762.85,75.74
1246,VertexMarketplace2228,Long Tail,South India,"Electronics,Beauty,Fashion,Sports",3.89,189,251,12964449.89,68594.97,75.47142857142859,62.97857142857143,56.61666666666667,6.6952380952380945,8.87,5.37,0.01,13379.08,70.79
1247,ExpressStore8451,Mid,East India,"Beauty,Electronics,Grocery,Sports,Fashion,Home",4.35,632,928,15141256.85,23957.68,253.64999999999998,212.73571428571427,195.0238095238095,18.545238095238094,7.31,6.5,0.0,58575.33,92.68
1248,ApexCommerce6789,Premium,North India,"Fashion,Electronics,Home",4.6,1185,1620,8193076.53,6913.99,460.2000000000003,384.15714285714307,354.39285714285734,30.347619047619048,6.59,5.13,0.0,73580.45,62.09
1249,FastTraders5194,Long Tail,West India,"Sports,Beauty",4.23,147,201,1141554.77,7765.68,48.645238095238106,39.17857142857142,36.978571428571435,2.2,4.52,5.69,-0.04,9813.65,66.76
1250,ExpressKart6955,Long Tail,East India,"Electronics,Grocery",3.89,731,1027,64334648.17,88009.09,275.21190476190486,233.26428571428573,217.62857142857143,16.135714285714286,5.86,5.96,-0.04,57355.25,78.46
1251,NationalWholesale6138,Long Tail,East India,"Grocery,Fashion,Beauty,Sports",4.4,724,1019,13015222.07,17976.83,272.06428571428575,224.49761904761905,209.00952380952378,16.154761904761905,5.94,5.94,-0.0,53086.63,73.32
1252,NextExports1130,Long Tail,South India,"Beauty,Grocery,Sports,Fashion,Electronics,Home",3.93,638,881,1107596.12,1736.04,240.68571428571425,195.85238095238088,176.2761904761904,19.826190476190476,8.24,5.14,0.06,38589.15,60.48
1253,QuickHub7541,Mid,North India,Home,4.24,101,158,9875317.04,97775.42,36.84761904761905,32.280952380952385,29.74761904761905,2.533333333333333,6.88,5.47,-0.13,6500.32,64.36
1254,SuperImports9767,Mid,West India,"Beauty,Electronics,Home,Fashion",4.6,178,260,2298884.91,12915.08,69.8,58.8547619047619,50.67857142857142,8.426190476190476,12.07,5.68,0.13,12565.61,70.59
1255,UrbanDistribution7503,Long Tail,West India,Fashion,4.38,731,1049,90827950.54,124251.64,276.13571428571436,232.19047619047615,215.88571428571424,16.304761904761904,5.9,5.22,-0.01,46763.15,63.97
1256,VertexTraders4483,Long Tail,West India,"Home,Electronics,Sports,Fashion",3.76,85,107,1713732.95,20161.56,31.60238095238095,21.952380952380953,20.58571428571429,1.8666666666666667,5.91,5.16,-0.05,5590.91,65.78
1257,ExpressHub4497,Mid,East India,"Beauty,Electronics,Fashion",3.64,85,126,301437.53,3546.32,31.097619047619045,26.204761904761906,22.988095238095237,3.216666666666667,10.34,5.84,0.03,6955.08,81.82
1258,QuickKart6922,Long Tail,West India,Grocery,4.33,28,35,142306.49,5082.37,8.335714285714284,8.335714285714284,8.169047619047618,0.16666666666666666,2.0,6.75,-0.21,1974.27,70.51
1259,TechEnterprise7929,Premium,East India,"Electronics,Fashion",4.28,85,112,2292986.71,26976.31,35.430952380952384,30.897619047619052,28.530952380952378,2.3666666666666667,6.68,6.19,0.0,7851.43,92.37
